order_id,customer_name,customer_email,customer_phone,order_date,status,total_amount,channel_name,shipping_method,payment_method
4542,Alejandra Mata,tammyarcher@example.net,8777428770,1981-03-12,Delivered,44831910.52,Online,Express,PayPal
4543,Edwin Hoover,vegarichard@example.com,2359413666,1980-02-01,Pending,63654296.98,Mobile App,Next Day,Debit Card
4544,Teresa Burns,grahammario@example.net,1250216748,2011-02-11,Cancelled,78407593.1,Mobile App,Express,Credit Card
4545,Brianna Gonzalez,ewallace@example.com,0805622347,1981-11-04,Cancelled,31525242.91,Mobile App,Standard,Credit Card
4546,John Love,crawfordjoseph@example.org,8732880271,2005-06-30,Pending,34450612.92,Mobile App,Express,PayPal
4547,David Nguyen,xbailey@example.com,2218928371,1987-12-16,Pending,57434822.62,In-Store,Next Day,Cash
4548,Matthew Hernandez,taramiller@example.org,1788021407,2004-04-20,Pending,58158811.47,Online,Next Day,Cash
4549,Michael Best,brittany35@example.com,0575082464,1994-05-24,Delivered,49230599.75,Online,Standard,Debit Card
4550,Emily Marsh,csanchez@example.org,3450725655,2023-05-08,Pending,64320959.24,In-Store,Express,PayPal
4551,Kristy Martin,jwilliams@example.org,4686810026,1990-06-01,Cancelled,20070944.41,Phone,Next Day,Credit Card
4552,Jonathan Miller,michael17@example.com,7574632950,2016-07-28,Delivered,28959340.44,Online,Standard,Debit Card
4553,Sergio Warner,bhowell@example.org,4749314930,1985-06-19,Pending,19848449.81,Mobile App,Standard,PayPal
4554,Briana Frank,megan57@example.org,1365912225,2009-10-27,Processing,54408570.61,Phone,Next Day,PayPal
4555,Kevin Glover,mfernandez@example.org,3783305012,2002-03-04,Pending,45039919.65,Online,Next Day,PayPal
4556,Robert Calhoun,rowegabriel@example.org,2871482308,2015-04-05,Cancelled,77966081.45,Online,Standard,Credit Card
4557,Eric Holder,carlaallen@example.net,9884565508,2013-12-07,Shipped,93558279.74,Mobile App,Next Day,Credit Card
4558,William Jordan,smorris@example.com,8495568867,2003-02-17,Processing,81104913.37,Online,Standard,Cash
4559,Sarah Johnston,terri70@example.org,2784680537,1972-05-26,Pending,31920976.74,In-Store,Standard,Cash
4560,Zachary King,gonzalezrachel@example.org,8750073273,2016-03-30,Cancelled,97467105.33,In-Store,Next Day,Cash
4561,Dr. Tonya Franklin,thomas07@example.net,3122207383,2022-11-29,Delivered,98823043.01,Mobile App,Next Day,Debit Card
4562,Jennifer Peck,florestimothy@example.org,3238587941,1979-01-01,Delivered,28057917.3,Phone,Standard,Debit Card
4563,Ryan Villanueva,williamfinley@example.com,5743572260,1995-08-15,Cancelled,58873616.04,Phone,Express,Debit Card
4564,Jacob Warren,nicholas20@example.org,2544297282,2002-03-18,Cancelled,82694651.37,Online,Next Day,Debit Card
4565,Erica Ortiz,amanda66@example.com,7992829494,2011-07-24,Delivered,75914902.78,Mobile App,Standard,PayPal
4566,Timothy Morales,michaelnichols@example.com,5152056764,1989-08-31,Shipped,39822871.28,Online,Standard,Credit Card
4567,Francis Fleming,davidlopez@example.net,3142458917,1985-07-25,Cancelled,99944879.51,Phone,Standard,PayPal
4568,Andrew Brewer,jessicahenry@example.org,4665669135,2010-11-01,Pending,24556015.96,In-Store,Standard,PayPal
4569,Nicholas Carlson,megan49@example.org,4363953151,1997-05-04,Pending,63888782.56,In-Store,Next Day,PayPal
4570,Jodi Cooper,beverly27@example.com,3772394422,1991-08-13,Pending,46410022.88,In-Store,Standard,Cash
4571,Jennifer Bailey,xsanchez@example.org,5533073589,1994-11-22,Shipped,19016065.83,Mobile App,Standard,PayPal
4572,Ms. Lindsey Chapman PhD,jimmyochoa@example.com,2361818413,1980-04-14,Processing,35964751.88,Phone,Standard,Debit Card
4573,Ashley Rodriguez,laura82@example.com,1394587655,2003-05-01,Cancelled,58686824.87,Mobile App,Standard,PayPal
4574,Dr. Teresa Frazier MD,kellyhill@example.com,1258176353,1980-03-29,Delivered,15358954.24,Phone,Express,PayPal
4575,Patricia Johnson,benjamin45@example.org,1093292775,2000-12-17,Pending,68320573.69,Mobile App,Express,PayPal
4576,Sara Jacobs,prich@example.com,3633678746,2009-01-15,Processing,46541741.76,Phone,Express,Debit Card
4577,Derrick Hernandez,pamelagonzalez@example.com,6808787437,2003-08-14,Cancelled,72875858.39,Mobile App,Standard,PayPal
4578,Joseph Vargas,wmitchell@example.org,7973010668,2013-07-03,Processing,63134351.51,Phone,Standard,Credit Card
4579,Martha Wells,johnadams@example.net,5493915877,1996-01-28,Delivered,68464936.27,Mobile App,Next Day,PayPal
4580,John Nolan,mgibson@example.com,9726406883,1989-07-06,Shipped,67610446.81,In-Store,Express,Cash
4581,Mark Cook,gregoryhughes@example.org,0937407124,1999-03-05,Cancelled,47977690.94,Online,Next Day,Credit Card
4582,Aaron Coffey,fperry@example.com,8721311557,2002-06-25,Delivered,75595186.66,Online,Next Day,Cash
4583,Donald Mccoy,nicolefox@example.net,4778029518,1995-03-13,Shipped,37982396.19,In-Store,Express,Credit Card
4584,Vickie Wright,matthew42@example.org,4525261917,2019-03-29,Delivered,83233582.35,Online,Standard,PayPal
4585,Michelle Hurst,ashley67@example.com,6287617031,1971-11-17,Processing,73310724.49,In-Store,Express,Credit Card
4586,Kerri Keith,charlestran@example.net,0883264127,2007-07-15,Delivered,87790605.02,Mobile App,Next Day,Cash
4587,Monica Thompson,cody29@example.com,3860058022,1993-04-11,Shipped,66167131.61,Mobile App,Express,PayPal
4588,Kimberly Wright,elewis@example.com,7086814607,2001-06-17,Processing,74710757.1,Mobile App,Express,Debit Card
4589,Candice Reynolds,tinafloyd@example.net,0091739510,2020-04-10,Shipped,90447772.28,Online,Standard,Cash
4590,Matthew Gomez,denisegriffith@example.net,0342503278,2010-08-25,Cancelled,36838580.82,In-Store,Express,Debit Card
4591,Renee Fisher,jordanstephanie@example.net,6955688059,2009-05-02,Processing,77759923.39,In-Store,Express,Debit Card
4592,Matthew Anderson,bryantjason@example.net,0697142362,2014-10-21,Pending,21500501.24,Online,Next Day,PayPal
4593,Michelle Delgado,victoriaporter@example.org,5912344964,1989-12-14,Cancelled,68035021.22,Phone,Express,Credit Card
4594,Sara Olson,jonesnicole@example.org,4200365731,2016-02-13,Shipped,33371491.59,Phone,Express,Cash
4595,Lisa Carter,jthomas@example.net,2340210380,2021-03-07,Processing,18527784.48,Phone,Next Day,Credit Card
4596,Sean Coffey,calvinbaker@example.net,7634100431,2001-04-22,Processing,71357278.34,Mobile App,Next Day,Credit Card
4597,Maria Bell,joshuamccarthy@example.net,6993159034,1996-11-04,Processing,14790609.8,Phone,Standard,Debit Card
4598,Ricardo Barker,jennifernguyen@example.com,0506811928,1978-07-21,Processing,18777344.39,Mobile App,Express,Debit Card
4599,Denise Lewis,wooddeborah@example.org,7213639549,1971-08-16,Processing,87649282.66,Mobile App,Standard,Credit Card
4600,Judith Welch,ericwebb@example.com,8085917873,2012-10-11,Pending,33186491.18,In-Store,Standard,PayPal
4601,Angel Crosby,williambenitez@example.com,0394472948,1992-02-17,Delivered,12597942.0,Phone,Express,Credit Card
4602,Barbara Bailey,johnheath@example.com,3617563316,1970-02-26,Delivered,61977611.95,Phone,Standard,Credit Card
4603,Jake Keller,daniel90@example.com,4091044484,2014-02-09,Shipped,55288362.58,Mobile App,Express,Debit Card
4604,Jose Conner,mnunez@example.org,3536089442,1984-03-28,Shipped,20000719.76,In-Store,Standard,Cash
4605,James Griffin,zhess@example.net,6873838266,2022-09-21,Shipped,40184718.32,Online,Next Day,PayPal
4606,Daniel Nguyen,cmcclain@example.net,1701275030,2006-06-11,Cancelled,91621870.03,Mobile App,Express,Cash
4607,Evelyn Booth,elizabethromero@example.net,6289327527,2012-09-19,Cancelled,64937573.6,Online,Next Day,Debit Card
4608,Olivia Farmer,othomas@example.com,9820482679,1996-02-06,Delivered,44184816.33,Online,Standard,Cash
4609,Brooke Robinson,joseph86@example.com,0585518288,1999-06-22,Cancelled,29278044.72,Mobile App,Next Day,Debit Card
4610,Douglas Gibson,wilsonrandall@example.org,9459699199,1983-04-06,Delivered,30974361.87,Mobile App,Next Day,Debit Card
4611,Maria Hines,wfritz@example.org,5773551305,1999-08-27,Shipped,61858767.12,Phone,Express,PayPal
4612,Crystal Rodgers,mccartyevan@example.org,9338050724,2007-01-12,Delivered,22178763.29,In-Store,Standard,Debit Card
4613,Kristen Good,ydiaz@example.org,8993342692,1998-06-27,Delivered,20823866.94,Phone,Next Day,Debit Card
4614,Felicia Mills,shealauren@example.net,2115674622,1984-07-14,Processing,60201961.77,In-Store,Express,PayPal
4615,Philip Elliott,megananderson@example.com,5751930895,1971-04-20,Processing,68285763.98,Mobile App,Next Day,Credit Card
4616,Jeffrey Morris,wmartinez@example.net,2474473557,2024-03-16,Delivered,40835775.75,Mobile App,Next Day,Credit Card
4617,Morgan Morris,pkerr@example.org,2926878737,2000-01-16,Processing,35931491.43,Online,Express,Credit Card
4618,Misty Franco,christina55@example.net,3237653576,1972-12-30,Processing,17296902.27,Online,Next Day,Credit Card
4619,Michael Williamson,piercedawn@example.com,4158213799,1979-10-09,Processing,18339643.97,Online,Standard,Cash
4620,Kevin Logan,cynthiaphillips@example.net,5454153436,1981-05-28,Pending,67073874.92,Online,Express,Debit Card
4621,Gregory Brandt,wagnernathan@example.net,2975597310,2010-11-06,Delivered,29595997.73,In-Store,Express,PayPal
4622,Eugene Russell,egarcia@example.org,9314486783,1995-04-16,Shipped,83797942.24,Phone,Next Day,Debit Card
4623,Jeffrey Douglas,cherylmyers@example.com,6374201325,2007-09-24,Pending,77911061.96,Mobile App,Next Day,Debit Card
4624,Lindsay White,amy65@example.com,2184550286,1987-04-23,Processing,75396042.9,Online,Standard,Credit Card
4625,Matthew Turner,jason69@example.com,1024832153,2001-12-15,Delivered,54823654.75,Online,Standard,Credit Card
4626,Heather Burgess,angela71@example.com,0645240366,1972-05-24,Cancelled,34427401.42,In-Store,Standard,Cash
4627,Brian Ramirez,mwilson@example.org,0075585940,2024-12-06,Processing,35735254.22,In-Store,Standard,PayPal
4628,Todd Washington,bryantgary@example.com,1458668763,1978-02-08,Processing,98360464.93,Online,Standard,Credit Card
4629,Richard Wells,nixonricardo@example.net,2415234225,2017-07-12,Delivered,98932057.35,Online,Standard,Cash
4630,Dalton Hamilton,browndawn@example.org,8852315293,1984-04-23,Shipped,39515487.03,In-Store,Standard,Cash
4631,Valerie Montgomery,shawn21@example.org,4230748617,1989-07-22,Pending,85138420.2,Online,Express,Credit Card
4632,Curtis Hanson,sean05@example.org,3438498227,2005-05-16,Pending,56738446.71,Online,Next Day,PayPal
4633,Julian Whitney,markking@example.net,3898731822,2003-02-05,Pending,30597743.01,Online,Standard,PayPal
4634,Jordan Velazquez,michael11@example.com,0602519177,2025-02-25,Shipped,66867664.44,Online,Express,Debit Card
4635,Thomas Schaefer,kballard@example.org,1943083588,2019-11-08,Pending,12376866.8,Online,Express,Debit Card
4636,Adam Woodard,christian71@example.com,4880806874,1988-07-24,Shipped,13264045.46,Online,Standard,Cash
4637,Daniel Ramos,kristinadecker@example.com,4333875247,2014-02-15,Cancelled,31734120.53,Phone,Standard,Cash
4638,Terri Dawson,colleenkelley@example.org,4356957995,2009-05-07,Processing,94806419.76,Online,Express,PayPal
4639,Janet Snyder,andrewmoore@example.com,0513347766,2020-10-16,Shipped,20872597.16,Mobile App,Standard,Debit Card
4640,Jordan Fox,dustin90@example.org,8752608513,1994-12-15,Processing,42906901.47,Phone,Express,Debit Card
4641,Cameron Reynolds,dsmith@example.com,5657209939,1985-08-07,Delivered,41458801.02,Mobile App,Next Day,Credit Card
4642,Charles Flores,lewismichael@example.org,4730670847,1984-01-21,Processing,35289169.39,Mobile App,Express,Cash
4643,Karen Davis,michellerichardson@example.net,7965819148,1985-06-30,Cancelled,52103140.44,Phone,Next Day,Cash
4644,Kevin Becker,smithstacy@example.com,6643649591,1992-12-15,Delivered,69599237.37,Phone,Express,Credit Card
4645,Michael Bradley,kristi28@example.net,4930048757,2022-11-10,Cancelled,31818950.08,In-Store,Next Day,Credit Card
4646,Wanda Patel,leejennifer@example.net,9461447517,1999-10-01,Pending,93052725.29,Online,Express,Debit Card
4647,Madison May,cooperkelly@example.org,6967781051,1989-05-21,Pending,14703264.72,Mobile App,Next Day,Debit Card
4648,Maria Perry,bernardkayla@example.com,6253235834,1981-05-20,Delivered,73509805.78,Online,Express,Credit Card
4649,Darren Nichols,kristinajohnson@example.net,4009327270,1983-11-24,Processing,93829134.05,In-Store,Express,Credit Card
4650,Brian Smith,igriffin@example.org,8368654462,1990-09-12,Delivered,62207865.04,In-Store,Standard,Debit Card
4651,Karen Martinez,michelle43@example.com,8800427224,1973-10-22,Pending,51564897.85,Mobile App,Next Day,Debit Card
4652,Luis Taylor,broberts@example.net,3872897684,1978-05-20,Pending,74627698.44,In-Store,Standard,Debit Card
4653,Melanie Stewart,pinedastephanie@example.org,9073769795,2006-04-20,Cancelled,41814539.05,Phone,Express,Debit Card
4654,Jennifer Brewer,erin73@example.org,9715417423,2018-02-28,Processing,59438219.45,Mobile App,Express,Debit Card
4655,Matthew Higgins,allen29@example.org,4671383748,1986-09-02,Delivered,77308793.11,Mobile App,Next Day,PayPal
4656,Breanna Boyer,jackjimenez@example.com,7536189517,1983-06-12,Shipped,84023593.99,Mobile App,Standard,Debit Card
4657,Justin Cross,carolynmiller@example.com,5615725563,1996-09-09,Processing,68283777.1,Mobile App,Standard,Debit Card
4658,Mary Parker,abigail54@example.com,9211816060,1980-03-22,Cancelled,51865791.8,Mobile App,Standard,Debit Card
4659,Abigail Rivera,malvarez@example.org,2939320262,1982-03-24,Delivered,48574944.47,Mobile App,Standard,Credit Card
4660,Lisa Carter,jennifer73@example.net,6782580585,1996-11-07,Cancelled,26379830.95,Online,Next Day,Cash
4661,Krista Hines,wrightpatricia@example.com,6852332628,2011-12-18,Shipped,41015118.22,Mobile App,Next Day,PayPal
4662,Susan Frank,bryan47@example.org,0329279619,2006-03-05,Processing,33320673.91,Mobile App,Next Day,PayPal
4663,Nicole Buckley,butlerwillie@example.net,8400769273,2005-12-15,Pending,22887924.74,Mobile App,Next Day,Cash
4664,Michelle Crawford,tinaibarra@example.com,3121022694,1984-04-08,Processing,80051589.38,Mobile App,Next Day,Debit Card
4665,Isaiah Nelson,ejames@example.org,8069270870,2012-03-15,Delivered,53431134.47,Phone,Next Day,PayPal
4666,Michael Henry,ljones@example.com,0105347395,1994-03-29,Delivered,56089488.93,In-Store,Next Day,PayPal
4667,Shannon Dean,earnold@example.net,7398128884,2021-02-21,Pending,63840028.3,Mobile App,Next Day,Debit Card
4668,Lori Mitchell,robertaguilar@example.net,7386350895,2020-11-23,Cancelled,71939428.11,Phone,Standard,Debit Card
4669,Linda Martin,kevans@example.org,5358728876,1990-11-16,Shipped,36251510.05,Phone,Standard,PayPal
4670,Marvin Dillon,riveralucas@example.com,4657931845,2004-01-15,Processing,38248437.74,In-Store,Next Day,Cash
4671,Michael Williams,valentinekelly@example.net,2452834202,1995-06-13,Pending,33427624.42,In-Store,Express,Cash
4672,Amanda Mcintyre,zwilliams@example.com,1007056567,1974-08-03,Delivered,82075018.29,Phone,Express,Credit Card
4673,Mitchell Torres,kathy17@example.org,4460512968,1997-08-31,Processing,49792613.47,Mobile App,Standard,Cash
4674,Kevin Nelson,avilakaren@example.org,0904563794,1994-09-16,Pending,72002697.18,In-Store,Next Day,Debit Card
4675,Nathan Kramer,brandon46@example.com,7939062508,2014-10-29,Cancelled,19798777.17,Mobile App,Express,Cash
4676,John Sanchez,elizabethsalinas@example.net,0413285289,2003-05-11,Shipped,74057067.75,Phone,Next Day,PayPal
4677,Tina Collins,vnunez@example.org,6849886336,1992-02-21,Shipped,21903757.11,In-Store,Express,Debit Card
4678,Randy Foster,susanhall@example.com,4139604642,2013-06-01,Shipped,91771622.07,In-Store,Standard,Debit Card
4679,Lauren Cochran,voliver@example.org,4217686331,2001-07-26,Pending,53461364.97,Mobile App,Express,Cash
4680,Julie Juarez,charlesarias@example.net,9984679077,1987-07-27,Processing,87061115.83,Mobile App,Standard,Debit Card
4681,Aaron Lopez,guzmantravis@example.org,0213166348,1999-11-29,Delivered,73399859.17,Phone,Express,PayPal
4682,Dr. Amanda Perez,hudsoncynthia@example.net,9553333723,1972-03-14,Processing,90713432.41,In-Store,Next Day,Debit Card
4683,Jeremy Hawkins,simpsonrobert@example.com,7706746616,1992-02-29,Pending,58278881.98,Mobile App,Standard,PayPal
4684,Vanessa Coleman DVM,robert48@example.com,3481160239,1996-06-18,Pending,59277285.32,Phone,Next Day,Cash
4685,Jennifer Fitzgerald,ochoajenna@example.com,3008807611,1982-03-11,Pending,94812708.87,In-Store,Next Day,Cash
4686,Jeanne Lee,mryan@example.org,5405382515,1982-11-21,Processing,58587375.79,Phone,Express,Credit Card
4687,Kayla Hawkins,umercado@example.com,3222626457,2017-03-08,Pending,44134391.35,In-Store,Standard,Cash
4688,Amber Smith,bradyfrank@example.com,8059863747,1985-03-10,Shipped,97455426.08,Online,Express,Credit Card
4689,Brandi Hayden,steven33@example.com,0570393118,2023-06-01,Cancelled,38436514.8,Online,Express,PayPal
4690,Crystal Owens,charles61@example.org,7220338152,2016-10-18,Processing,95601131.6,Phone,Next Day,Credit Card
4691,Katelyn Sanders,wwelch@example.com,7768795109,2011-01-25,Pending,27390809.47,Mobile App,Standard,PayPal
4692,Felicia Dean,nicholasanderson@example.org,0895209288,1991-10-10,Shipped,34517848.21,Mobile App,Express,PayPal
4693,Wayne Miller,smithnicholas@example.org,0434924790,2008-05-21,Cancelled,47415279.36,In-Store,Standard,Credit Card
4694,Jacob Miller,melissahancock@example.com,6145314017,2022-12-09,Shipped,60095878.06,Online,Standard,PayPal
4695,Alan Frazier,aharris@example.org,9641009977,1982-02-26,Cancelled,17631200.41,Online,Standard,Cash
4696,Mr. Kyle Nicholson,fking@example.net,5848960182,2009-05-27,Pending,62647339.95,Mobile App,Next Day,Debit Card
4697,Patricia Hicks,benjamin63@example.org,6559361705,2006-08-27,Delivered,41889775.31,Phone,Next Day,PayPal
4698,Jay Joyce,steven30@example.net,0382528667,2019-10-13,Processing,46805826.46,Phone,Express,Debit Card
4699,Peter Knight,jamie67@example.com,9016304145,1994-08-27,Shipped,72543099.1,Phone,Express,PayPal
4700,Tina Hicks,charles81@example.com,4850635216,1974-02-17,Cancelled,90851978.73,Online,Standard,Debit Card
4701,Bonnie Thompson,zoeparker@example.net,3527298979,1991-06-27,Delivered,75994800.33,Phone,Standard,Credit Card
4702,Emma Torres,pchristensen@example.com,1202184452,1995-04-02,Pending,16231057.77,Online,Next Day,Credit Card
4703,Jamie Davis MD,stanleyanthony@example.com,4606838969,2009-04-17,Cancelled,62827047.53,Phone,Express,Credit Card
4704,Bobby Bowers,jennifer61@example.net,5602868184,2018-10-15,Cancelled,29303127.19,Mobile App,Standard,Credit Card
4705,Stephanie Moore,pooledavid@example.net,5436468973,1985-01-05,Shipped,75990720.74,Online,Express,Cash
4706,Stephanie Perry,gonzalezdaniel@example.net,2549728222,2013-08-12,Processing,67353760.6,Mobile App,Next Day,Credit Card
4707,Marc Anderson,hunter96@example.net,4009562265,1998-09-07,Shipped,53040973.31,Online,Next Day,Debit Card
4708,Frank Beard,bendersharon@example.com,6509709224,1996-08-08,Pending,51955135.11,Phone,Standard,Credit Card
4709,Tracy Alvarez,taylormartin@example.org,0224247034,1973-01-10,Processing,57624971.75,Online,Express,Cash
4710,Tammy Matthews,gmartinez@example.net,3739221334,1995-04-12,Processing,71893934.09,Mobile App,Express,Debit Card
4711,Laura Bailey,kelleykimberly@example.net,2790313599,1999-02-04,Shipped,35364229.85,Mobile App,Express,Debit Card
4712,Natalie Meyer,heidi66@example.net,0596710464,1992-10-07,Pending,52154946.25,Mobile App,Express,PayPal
4713,Francisco Rogers,madeline04@example.com,1382203536,1993-01-09,Delivered,49046649.4,Phone,Standard,Debit Card
4714,Courtney Martinez,jessica09@example.com,7663344620,2020-05-09,Shipped,47726753.62,Phone,Standard,Cash
4715,Christopher Jones,stokespam@example.net,8350143884,1974-12-19,Shipped,24197090.56,In-Store,Standard,PayPal
4716,Michael Ray,erin01@example.net,4003765398,2018-01-03,Pending,70870667.91,In-Store,Express,PayPal
4717,Rachel Reed,xpage@example.com,9149590965,1995-08-25,Processing,23885540.18,Mobile App,Express,PayPal
4718,Thomas Brown,sarah10@example.net,1930174661,1974-10-25,Cancelled,21357847.31,Mobile App,Next Day,PayPal
4719,Rebecca Harris,vanessa37@example.com,1410681367,1979-10-26,Cancelled,79235085.81,Online,Standard,Cash
4720,Mrs. Sara Dunn DDS,joannaholloway@example.com,3101046233,2011-11-03,Processing,36745732.39,In-Store,Standard,Credit Card
4721,Michael Frost,tonistafford@example.net,2202466369,1973-12-27,Shipped,63346964.13,In-Store,Next Day,Cash
4722,Charles Alexander,howardsteven@example.com,5741616607,2021-07-20,Processing,70620638.0,Mobile App,Express,Credit Card
4723,Lori Strong,maria73@example.com,1861430055,1972-01-15,Delivered,88000534.13,Mobile App,Next Day,Debit Card
4724,Lee Cunningham,flemingwilliam@example.com,6353468870,2023-01-23,Shipped,60121611.77,Phone,Next Day,Debit Card
4725,George Norton,gordonbenjamin@example.org,3767027589,1994-11-28,Processing,33574989.69,Phone,Express,PayPal
4726,Mark Rowe,kevin16@example.net,4842381225,1992-04-19,Shipped,15699260.2,Online,Standard,Credit Card
4727,Dawn Morales,brian81@example.org,8846646399,2014-12-21,Pending,28402515.0,Phone,Next Day,Debit Card
4728,Emily Wu,combsjames@example.org,9823149706,1988-10-19,Delivered,44474943.82,Mobile App,Standard,Debit Card
4729,Micheal Mclaughlin,heidihill@example.com,8996731127,2001-06-25,Shipped,18346517.97,In-Store,Next Day,Debit Card
4730,Kevin Miller,lindabrown@example.org,0451855459,2001-11-01,Processing,40173793.81,Online,Standard,PayPal
4731,Jennifer Case,fullertiffany@example.net,9079975528,2003-05-28,Processing,12183734.55,In-Store,Standard,Debit Card
4732,Louis Sutton,daviddunn@example.net,8697842132,1997-11-09,Delivered,82975824.26,In-Store,Express,Cash
4733,Suzanne Guerrero,myersrobert@example.org,7542563377,2002-10-04,Pending,69933675.63,Mobile App,Standard,Cash
4734,Vincent Smith,kyle28@example.com,9345940706,1981-01-10,Cancelled,27715408.55,Online,Standard,Cash
4735,Mr. Marcus Dyer,margaret70@example.com,6888042083,1989-09-22,Pending,19954857.56,Mobile App,Next Day,Cash
4736,David Baker,tylerbarnes@example.net,9961470045,2008-10-25,Pending,63002829.89,Mobile App,Next Day,Debit Card
4737,Catherine Martinez,christophervaughn@example.org,6712396718,2019-04-24,Shipped,42346871.05,Phone,Express,Cash
4738,John Delgado,andrea38@example.org,2283351617,1975-11-10,Delivered,97231119.04,Online,Express,PayPal
4739,Stephen Thompson,bryan41@example.net,8361067466,1992-12-23,Cancelled,62433435.46,Mobile App,Next Day,Cash
4740,Jessica Myers,spencerschaefer@example.org,3009415810,1998-12-20,Cancelled,33930932.91,Mobile App,Next Day,Credit Card
4741,Rachel Lopez,osbornejessica@example.net,3475030937,2008-06-19,Cancelled,77161523.38,Online,Express,Credit Card
4742,Andrew Walter,jeffery64@example.net,3724102348,2004-07-11,Processing,39376542.18,In-Store,Standard,Cash
4743,Kristin Mcgee,melissastewart@example.org,1490471526,1978-09-25,Delivered,36336794.3,Mobile App,Standard,PayPal
4744,Andrew Wilson,dho@example.org,9268137403,1984-05-23,Shipped,38415682.35,Mobile App,Express,Debit Card
4745,Austin Rogers,aliciawoodward@example.net,9311560600,2018-09-27,Pending,81526687.4,Phone,Standard,Debit Card
4746,Timothy Miller,areyes@example.org,0422378613,1982-03-14,Delivered,79653255.22,In-Store,Express,PayPal
4747,Rhonda Hobbs,crystallane@example.org,5408742769,1973-07-31,Processing,89393510.59,In-Store,Express,PayPal
4748,Kevin Long,jimenezheather@example.net,8031522194,1995-03-19,Pending,49170586.66,In-Store,Standard,Debit Card
4749,Michael Thompson,micheleward@example.net,7344071241,2019-10-06,Delivered,38651273.73,Online,Express,Debit Card
4750,Christian Barrett,michael83@example.com,2705709619,1996-12-21,Delivered,25377011.7,Phone,Next Day,PayPal
4751,Katherine Reed,andrewking@example.net,8501918158,1972-12-29,Pending,92617225.89,Phone,Next Day,PayPal
4752,Melanie Sheppard,nelsonjuan@example.com,7374186752,1980-08-27,Delivered,17331945.92,In-Store,Next Day,Cash
4753,Paul Jones,raymondwu@example.net,4272416521,1987-12-22,Processing,55054614.66,Online,Standard,PayPal
4754,Janet Perez,barryfisher@example.net,1710908879,2009-03-15,Shipped,34944609.25,In-Store,Standard,PayPal
4755,Sheri Gay,jeffreysmith@example.com,1177125080,2014-01-09,Cancelled,66044728.34,Online,Next Day,PayPal
4756,John Smith,roneal@example.com,0899111677,2005-06-15,Delivered,37565207.26,In-Store,Express,Credit Card
4757,Lisa Vargas,shannonsandoval@example.net,4437121399,1972-04-19,Processing,73650943.16,In-Store,Standard,PayPal
4758,Joel Nichols,wayne89@example.net,7373018129,2011-08-17,Delivered,67182683.73,In-Store,Express,PayPal
4759,Bryan Ponce,michele20@example.org,1435231573,1986-03-31,Pending,25312119.54,Mobile App,Standard,Credit Card
4760,Reginald Saunders,sschmidt@example.net,9500001556,1972-09-17,Processing,69762143.08,Online,Next Day,Credit Card
4761,Regina Reilly DVM,patricia62@example.org,9405208271,2017-07-04,Pending,73240253.47,In-Store,Express,PayPal
4762,Melissa Lee,moonvernon@example.com,8382989103,1995-02-19,Pending,94099641.14,Mobile App,Next Day,PayPal
4763,Wayne Lowe,debra59@example.com,0305934047,2006-11-20,Delivered,15065754.9,Phone,Next Day,PayPal
4764,Gary Brown,patricia31@example.com,1083656781,2022-03-14,Delivered,30043025.27,Phone,Next Day,Debit Card
4765,Tracy Reynolds,daviscatherine@example.net,7006071129,1989-11-10,Pending,23062974.16,Mobile App,Next Day,Credit Card
4766,Jessica Peterson,corr@example.com,7901775555,1996-05-22,Pending,94145048.26,Mobile App,Express,PayPal
4767,Robin Green,frank77@example.org,7334122613,1995-06-20,Processing,98159698.11,Phone,Standard,Debit Card
4768,Ashley Avery,vmorrison@example.org,6361920653,2018-09-07,Cancelled,59896689.82,In-Store,Express,Cash
4769,Lisa Williams,grantmatthew@example.net,3007151427,1986-07-21,Delivered,56091058.54,Online,Next Day,Cash
4770,Julia Potter,ljacobson@example.com,0547282849,1978-04-30,Delivered,31798408.32,In-Store,Next Day,Cash
4771,Christopher Bullock,jamescobb@example.org,3937022171,1982-02-05,Processing,53018578.55,Phone,Standard,Debit Card
4772,Corey Lee,lopezkeith@example.net,8178381450,2004-12-27,Cancelled,76298380.73,Phone,Express,Cash
4773,Travis Mcdaniel,elizabethmedina@example.net,3966991161,1975-02-27,Pending,92470802.8,Phone,Standard,Cash
4774,William Morse,carterkatherine@example.net,0366120798,1998-09-26,Cancelled,16624910.75,Phone,Next Day,Cash
4775,Thomas George,mezajennifer@example.org,0711139572,2002-11-13,Processing,37211580.38,In-Store,Next Day,Debit Card
4776,Jason Fisher,philip25@example.net,7002197585,2011-10-11,Processing,10666637.44,Phone,Next Day,Debit Card
4777,Gerald Cook DDS,hayessusan@example.org,1853535236,2019-04-24,Shipped,98228794.15,In-Store,Standard,Cash
4778,Aaron Brown,santosmichael@example.com,1155307886,1986-12-10,Shipped,56260433.7,In-Store,Express,Credit Card
4779,Marcus Goodwin,david89@example.com,0065898611,2017-02-17,Shipped,80927800.86,Mobile App,Standard,Debit Card
4780,Mrs. Brenda Fields,heathersantiago@example.com,6932026581,1995-04-27,Shipped,28543165.22,Phone,Next Day,Credit Card
4781,Christine Smith,mistykrueger@example.org,4775164768,2000-08-15,Delivered,33373267.33,Mobile App,Standard,Cash
